"e5sh7a3dej","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","98","simultaneous_sessions","Simultaneous Sessions",\N,"Int",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0","2",\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"e8nqj3m58r","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","11","program","Training Program",\N,"Select",\N,"SQL\
Back End\
Front End","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"fm8thh8po7","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","21","learn","Did you learn any programming language ?",\N,"Select",\N,"Yes\
No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"fomu3i4059","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","81","follow_commented_documents","Auto follow documents that you comment on",\N,"Check",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,"eval:(doc.document_follow_notify== 1)","0","0",\N,\N,"0","0",\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"g0k21an9hs","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","52","settings_tab","Settings",\N,"Tab Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"g4ekdvbbdm","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","66","timeline","Timeline",\N,"Check",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0","1",\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"gee0eg1tp1","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","111","social_logins","Social Logins",\N,"Table",\N,"User Social Login","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"gf5nlpciaj","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","55","desk_theme","Desk Theme",\N,"Select",\N,"Light\
Dark\
Automatic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"guuk4q3jvo","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","69","new_password","Password",\N,"Password",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"h1aqmm0kl9","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","19","level","Education Level",\N,"Select",\N,"Graduate\
Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
